attempt_id,poll_type,poll_type_2,poll_id,poll_source,course_id,course_session_id,on_demand_session_id,evaluation_id,classroom_activity_id,is_course_session_deleted,poll_answered,poll_seen,user_id,question_type,question_id,question_text,question_image_flag,question_format,show_correct_answer,choice_type,selected_choice_id,submitted_choice_text,correct_choice_id,is_correct_answer,poll_start_time,poll_end_time,poll_duration,total_choices_selected,creator_id,is_poll_deleted,poll_created_at,poll_updated_at,choice_submitted_at,rn,,,,,,,,,,,
mcq15195961,mcq,EXIT_TICKET,342118,course session,14796,70690,,,148836,0,1,1,651452,has correct answer,321830,"&nbsp;في الشكل المجاور :<div>&nbsp;أوجد قياس القوس<div>&nbsp;<math dir=""rtl"" xmlns=""http://www.w3.org/1998/Math/MathML""><mi>&#1602;</mi><mo>&#160;</mo><mfenced><mover><mrow><mi>&#1605;</mi><mo>&#160;</mo><mi>&#1606;</mi></mrow><mo>&#9180;</mo></mover></mfenced></math></div></div>",1,image and text,0,MCQ,1259500,,1259500,1,12/16/25 6:15,12/16/25 6:15,23,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195929,mcq,EXIT_TICKET,342118,course session,14796,70690,,,148836,0,1,1,648953,has correct answer,321830,"&nbsp;في الشكل المجاور :<div>&nbsp;أوجد قياس القوس<div>&nbsp;<math dir=""rtl"" xmlns=""http://www.w3.org/1998/Math/MathML""><mi>&#1602;</mi><mo>&#160;</mo><mfenced><mover><mrow><mi>&#1605;</mi><mo>&#160;</mo><mi>&#1606;</mi></mrow><mo>&#9180;</mo></mover></mfenced></math></div></div>",1,image and text,0,MCQ,1259499,,1259500,0,12/16/25 6:15,12/16/25 6:15,3,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195840,mcq,EXIT_TICKET,342118,course session,14796,70690,,,148836,0,1,1,652934,has correct answer,321830,"&nbsp;في الشكل المجاور :<div>&nbsp;أوجد قياس القوس<div>&nbsp;<math dir=""rtl"" xmlns=""http://www.w3.org/1998/Math/MathML""><mi>&#1602;</mi><mo>&#160;</mo><mfenced><mover><mrow><mi>&#1605;</mi><mo>&#160;</mo><mi>&#1606;</mi></mrow><mo>&#9180;</mo></mover></mfenced></math></div></div>",1,image and text,0,MCQ,1259498,,1259500,0,12/16/25 6:14,12/16/25 6:14,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:14,1,,,,,,,,,,,
mcq15195913,mcq,EXIT_TICKET,342118,course session,14796,70690,,,148836,0,1,1,647404,has correct answer,321830,"&nbsp;في الشكل المجاور :<div>&nbsp;أوجد قياس القوس<div>&nbsp;<math dir=""rtl"" xmlns=""http://www.w3.org/1998/Math/MathML""><mi>&#1602;</mi><mo>&#160;</mo><mfenced><mover><mrow><mi>&#1605;</mi><mo>&#160;</mo><mi>&#1606;</mi></mrow><mo>&#9180;</mo></mover></mfenced></math></div></div>",1,image and text,0,MCQ,1259500,,1259500,1,12/16/25 6:15,12/16/25 6:15,25,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195936,mcq,EXIT_TICKET,342118,course session,14796,70690,,,148836,0,1,1,647306,has correct answer,321830,"&nbsp;في الشكل المجاور :<div>&nbsp;أوجد قياس القوس<div>&nbsp;<math dir=""rtl"" xmlns=""http://www.w3.org/1998/Math/MathML""><mi>&#1602;</mi><mo>&#160;</mo><mfenced><mover><mrow><mi>&#1605;</mi><mo>&#160;</mo><mi>&#1606;</mi></mrow><mo>&#9180;</mo></mover></mfenced></math></div></div>",1,image and text,0,MCQ,1259500,,1259500,1,12/16/25 6:15,12/16/25 6:15,24,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15194039,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,648951,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:06,12/16/25 6:07,43,3,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:07,1,,,,,,,,,,,
mcq15193615,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,651452,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,39,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193749,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,647306,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327905,,1327905,1,12/16/25 6:04,12/16/25 6:04,69,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193625,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,0,0,647504,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,-1,,1327905,,12/16/25 6:04,12/16/25 6:04,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15193618,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,647426,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327905,,1327905,1,12/16/25 6:04,12/16/25 6:05,48,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:05,1,,,,,,,,,,,
mcq15193623,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,657525,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,32,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193790,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,647496,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,43,4,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193627,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,0,0,648986,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,-1,,1327905,,12/16/25 6:04,12/16/25 6:04,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15193634,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,647748,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327903,,1327905,0,12/16/25 6:04,12/16/25 6:04,29,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193729,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,648959,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,22,6,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193620,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,647499,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,18,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15194026,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,647739,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:07,12/16/25 6:07,19,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:07,1,,,,,,,,,,,
mcq15193633,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,0,0,647295,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,-1,,1327905,,12/16/25 6:04,12/16/25 6:04,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15193626,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,647433,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,34,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193788,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,647404,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,44,3,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15194238,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,652933,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:08,12/16/25 6:08,6,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:08,1,,,,,,,,,,,
mcq15193624,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,0,0,652929,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,-1,,1327905,,12/16/25 6:04,12/16/25 6:04,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15193724,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,652958,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,19,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193622,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,652934,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,15,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193621,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,652940,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,11,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193629,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,0,0,652938,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,-1,,1327905,,12/16/25 6:04,12/16/25 6:04,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15193617,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,647411,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:04,29,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193630,mcq,TEAM_EXERCISE,342119,course session,14796,70690,,,148837,0,1,1,648953,has correct answer,339665,اوجد قياس الزاوية س&nbsp;,1,image and text,1,MCQ,1327904,,1327905,0,12/16/25 6:04,12/16/25 6:06,138,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:06,1,,,,,,,,,,,
mcq15196021,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,0,0,648986,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,-1,,1252102,,12/16/25 6:18,12/16/25 6:18,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15195915,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,648951,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252103,,1252102,0,12/16/25 6:15,12/16/25 6:15,9,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195996,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,648959,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252102,,1252102,1,12/16/25 6:16,12/16/25 6:16,5,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:16,1,,,,,,,,,,,
mcq15195923,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,647306,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252103,,1252102,0,12/16/25 6:15,12/16/25 6:15,7,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195834,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,657525,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252103,,1252102,0,12/16/25 6:14,12/16/25 6:15,23,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195971,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,647739,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252102,,1252102,1,12/16/25 6:15,12/16/25 6:16,8,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:16,1,,,,,,,,,,,
mcq15195837,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,652934,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252101,,1252102,0,12/16/25 6:14,12/16/25 6:14,1,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:14,1,,,,,,,,,,,
mcq15195903,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,647496,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252102,,1252102,1,12/16/25 6:15,12/16/25 6:15,26,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195920,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,647499,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252102,,1252102,1,12/16/25 6:15,12/16/25 6:15,22,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195962,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,647433,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252103,,1252102,0,12/16/25 6:15,12/16/25 6:15,8,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195881,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,647426,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252101,,1252102,0,12/16/25 6:15,12/16/25 6:15,6,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195879,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,651452,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252103,,1252102,0,12/16/25 6:15,12/16/25 6:15,17,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195933,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,647748,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252102,,1252102,1,12/16/25 6:15,12/16/25 6:15,10,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195921,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,648953,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252102,,1252102,1,12/16/25 6:14,12/16/25 6:15,43,3,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:15,1,,,,,,,,,,,
mcq15195831,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,0,0,647295,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,-1,,1252102,,12/16/25 6:14,12/16/25 6:14,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15195847,mcq,EXIT_TICKET,342116,course session,14796,70690,,,148836,0,1,1,647404,has correct answer,319911,قارن بين:القيمة الأولى: س      القيمة الثانية: ص,1,image and text,0,MCQ,1252102,,1252102,1,12/16/25 6:14,12/16/25 6:14,12,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:14,1,,,,,,,,,,,
mcq15194356,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,652933,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356403,,1356403,1,12/16/25 6:08,12/16/25 6:09,13,3,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:09,1,,,,,,,,,,,
mcq15193948,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,647496,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356404,,1356403,0,12/16/25 6:06,12/16/25 6:06,11,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:06,1,,,,,,,,,,,
mcq15193889,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,647404,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356403,,1356403,1,12/16/25 6:06,12/16/25 6:06,14,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:06,1,,,,,,,,,,,
mcq15193873,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,651452,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356404,,1356403,0,12/16/25 6:05,12/16/25 6:05,16,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:05,1,,,,,,,,,,,
mcq15194354,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,647739,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356404,,1356403,0,12/16/25 6:08,12/16/25 6:09,12,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:09,1,,,,,,,,,,,
mcq15194012,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,647411,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356403,,1356403,1,12/16/25 6:07,12/16/25 6:07,5,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:07,1,,,,,,,,,,,
mcq15193886,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,657525,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356404,,1356403,0,12/16/25 6:06,12/16/25 6:06,7,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:06,1,,,,,,,,,,,
mcq15193947,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,648953,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356404,,1356403,0,12/16/25 6:06,12/16/25 6:06,7,3,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:06,1,,,,,,,,,,,
mcq15194065,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,648951,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356405,,1356403,0,12/16/25 6:07,12/16/25 6:07,1,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:07,1,,,,,,,,,,,
mcq15193817,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,652958,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356402,,1356403,0,12/16/25 6:05,12/16/25 6:05,4,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:05,1,,,,,,,,,,,
mcq15193776,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,652940,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356404,,1356403,0,12/16/25 6:04,12/16/25 6:04,6,3,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15194041,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,647306,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356403,,1356403,1,12/16/25 6:07,12/16/25 6:07,5,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:07,1,,,,,,,,,,,
mcq15193771,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,652934,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356403,,1356403,1,12/16/25 6:04,12/16/25 6:04,4,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193791,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,648959,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356404,,1356403,0,12/16/25 6:04,12/16/25 6:05,6,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:05,1,,,,,,,,,,,
mcq15194020,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,647426,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356404,,1356403,0,12/16/25 6:06,12/16/25 6:07,17,3,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:07,1,,,,,,,,,,,
mcq15194028,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,647433,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356404,,1356403,0,12/16/25 6:07,12/16/25 6:07,22,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:07,1,,,,,,,,,,,
mcq15193808,mcq,TEAM_EXERCISE,342122,course session,14796,70690,,,148837,0,1,1,647499,has correct answer,347331,ما قيمة س؟,1,image and text,1,MCQ,1356404,,1356403,0,12/16/25 6:05,12/16/25 6:05,6,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:05,1,,,,,,,,,,,
mcq15191255,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,648953,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326233,,1326232,0,12/16/25 5:51,12/16/25 5:52,60,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
