attempt_id,poll_type,poll_type_2,poll_id,poll_source,course_id,course_session_id,on_demand_session_id,evaluation_id,classroom_activity_id,is_course_session_deleted,poll_answered,poll_seen,user_id,question_type,question_id,question_text,question_image_flag,question_format,show_correct_answer,choice_type,selected_choice_id,submitted_choice_text,correct_choice_id,is_correct_answer,poll_start_time,poll_end_time,poll_duration,total_choices_selected,creator_id,is_poll_deleted,poll_created_at,poll_updated_at,choice_submitted_at,rn,,,,,,,,,,,
mcq15191221,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,647748,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326235,,1326232,0,12/16/25 5:51,12/16/25 5:52,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191215,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,647496,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326232,,1326232,1,12/16/25 5:51,12/16/25 5:52,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191218,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,0,0,652940,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,-1,,1326232,,12/16/25 5:51,12/16/25 5:51,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15191214,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,647433,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326234,,1326232,0,12/16/25 5:51,12/16/25 5:52,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191260,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,647426,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326232,,1326232,1,12/16/25 5:51,12/16/25 5:52,60,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191287,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,647411,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326234,,1326232,0,12/16/25 5:51,12/16/25 5:52,60,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191217,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,0,0,652938,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,-1,,1326232,,12/16/25 5:51,12/16/25 5:51,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15191224,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,652958,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326235,,1326232,0,12/16/25 5:51,12/16/25 5:52,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191374,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,648959,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326232,,1326232,1,12/16/25 5:51,12/16/25 5:52,60,4,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191226,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,647404,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326234,,1326232,0,12/16/25 5:51,12/16/25 5:52,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191216,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,647499,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326235,,1326232,0,12/16/25 5:51,12/16/25 5:52,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191229,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,0,0,647295,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,-1,,1326232,,12/16/25 5:51,12/16/25 5:51,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15191281,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,648986,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326232,,1326232,1,12/16/25 5:51,12/16/25 5:52,60,4,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191219,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,0,0,652929,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,-1,,1326232,,12/16/25 5:51,12/16/25 5:51,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15191378,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,657525,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326233,,1326232,0,12/16/25 5:51,12/16/25 5:52,60,3,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191377,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,651452,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326232,,1326232,1,12/16/25 5:51,12/16/25 5:52,60,3,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15191225,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,0,0,647504,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,-1,,1326232,,12/16/25 5:51,12/16/25 5:51,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15191379,mcq,SECTION_CHECK,342125,course session,14796,70690,,,148839,0,1,1,652934,has correct answer,339211,<div>فى الشكل التالى دائرة نصف قطرها ٣ سم ،</div><div>كم سنتمتراً مساحة الجزء المظلل ؟</div>,1,image and text,0,MCQ,1326235,,1326232,0,12/16/25 5:51,12/16/25 5:52,60,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:52,1,,,,,,,,,,,
mcq15194300,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,652933,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307479,,1307481,0,12/16/25 6:08,12/16/25 6:08,3,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:08,1,,,,,,,,,,,
mcq15193891,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,647306,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307481,,1307481,1,12/16/25 6:06,12/16/25 6:07,80,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:07,1,,,,,,,,,,,
mcq15193871,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,647404,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307481,,1307481,1,12/16/25 6:05,12/16/25 6:06,24,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:06,1,,,,,,,,,,,
mcq15193743,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,652934,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307478,,1307481,0,12/16/25 6:04,12/16/25 6:04,8,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193842,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,647496,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307478,,1307481,0,12/16/25 6:05,12/16/25 6:06,80,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:06,1,,,,,,,,,,,
mcq15193806,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,652958,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307480,,1307481,0,12/16/25 6:05,12/16/25 6:05,3,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:05,1,,,,,,,,,,,
mcq15193836,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,0,0,647748,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,-1,,1307481,,12/16/25 6:05,12/16/25 6:05,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15193781,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,648959,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307478,,1307481,0,12/16/25 6:04,12/16/25 6:04,13,4,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193811,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,651452,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307481,,1307481,1,12/16/25 6:05,12/16/25 6:05,30,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:05,1,,,,,,,,,,,
mcq15193888,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,647433,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307481,,1307481,1,12/16/25 6:06,12/16/25 6:07,66,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:07,1,,,,,,,,,,,
mcq15194290,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,647739,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307479,,1307481,0,12/16/25 6:08,12/16/25 6:08,3,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:08,1,,,,,,,,,,,
mcq15194007,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,647411,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307479,,1307481,0,12/16/25 6:05,12/16/25 6:07,66,6,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:07,1,,,,,,,,,,,
mcq15193941,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,647426,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307479,,1307481,0,12/16/25 6:06,12/16/25 6:06,18,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:06,1,,,,,,,,,,,
mcq15193940,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,648953,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307481,,1307481,1,12/16/25 6:06,12/16/25 6:06,6,5,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:06,1,,,,,,,,,,,
mcq15193762,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,652940,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307481,,1307481,1,12/16/25 6:04,12/16/25 6:04,9,4,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:04,1,,,,,,,,,,,
mcq15193789,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,647499,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307480,,1307481,0,12/16/25 6:04,12/16/25 6:05,9,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:05,1,,,,,,,,,,,
mcq15193825,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,1,1,657525,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,1307481,,1307481,1,12/16/25 6:05,12/16/25 6:06,53,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 6:06,1,,,,,,,,,,,
mcq15194063,mcq,TEAM_EXERCISE,342121,course session,14796,70690,,,148837,0,0,0,648951,has correct answer,334118,مربع طول ضلعه ٦ سم وداخله ربعي دائرتين مركزيهما م ، ن رأسي المربع فإن مجموع نصفي قطري ربعي&nbsp; الدائرتين = ......,1,image and text,1,MCQ,-1,,1307481,,12/16/25 6:07,12/16/25 6:07,,1,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15190258,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,647499,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326975,,1326976,0,12/16/25 5:48,12/16/25 5:49,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:49,1,,,,,,,,,,,
mcq15190270,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,0,0,647295,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,-1,,1326976,,12/16/25 5:48,12/16/25 5:48,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15190260,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,0,0,652940,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,-1,,1326976,,12/16/25 5:48,12/16/25 5:48,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15190309,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,647411,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326976,,1326976,1,12/16/25 5:48,12/16/25 5:48,60,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:48,1,,,,,,,,,,,
mcq15190262,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,647426,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326978,,1326976,0,12/16/25 5:48,12/16/25 5:49,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:49,1,,,,,,,,,,,
mcq15190318,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,652934,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326975,,1326976,0,12/16/25 5:48,12/16/25 5:48,60,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:48,1,,,,,,,,,,,
mcq15190265,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,0,0,648986,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,-1,,1326976,,12/16/25 5:48,12/16/25 5:48,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15190267,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,0,0,647504,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,-1,,1326976,,12/16/25 5:48,12/16/25 5:48,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15190256,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,647496,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326976,,1326976,1,12/16/25 5:48,12/16/25 5:48,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:48,1,,,,,,,,,,,
mcq15190266,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,652958,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326975,,1326976,0,12/16/25 5:48,12/16/25 5:48,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:48,1,,,,,,,,,,,
mcq15190282,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,647433,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326976,,1326976,1,12/16/25 5:48,12/16/25 5:48,60,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:48,1,,,,,,,,,,,
mcq15190259,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,0,0,652938,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,-1,,1326976,,12/16/25 5:48,12/16/25 5:48,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15190269,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,651452,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326976,,1326976,1,12/16/25 5:48,12/16/25 5:48,60,1,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:48,1,,,,,,,,,,,
mcq15190545,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,647748,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326976,,1326976,1,12/16/25 5:48,12/16/25 5:49,60,3,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:49,1,,,,,,,,,,,
mcq15190261,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,0,0,652929,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,-1,,1326976,,12/16/25 5:48,12/16/25 5:48,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,
mcq15190280,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,657525,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326976,,1326976,1,12/16/25 5:48,12/16/25 5:48,60,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:48,1,,,,,,,,,,,
mcq15190502,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,1,1,648959,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,1326976,,1326976,1,12/16/25 5:48,12/16/25 5:49,60,2,557612,0,12/11/25 10:35,12/11/25 10:35,12/16/25 5:49,1,,,,,,,,,,,
mcq15190268,mcq,SECTION_CHECK,342126,course session,14796,70690,,,148840,0,0,0,648953,has correct answer,339432,<div>أوجد طول نصف القطر</div><div><br></div><div>إذا كانت أب قطر الدائرة :</div>,1,image and text,0,MCQ,-1,,1326976,,12/16/25 5:48,12/16/25 5:48,,0,557612,0,12/11/25 10:35,12/11/25 10:35,,1,,,,,,,,,,,